bin_end,rows,step_min,step_max,code_accuracy,code_mean_absolute_bin_error,code_mean_squared_bin_error,code_off_by_one_accuracy,code_ordinal_loss,code_prediction_entropy,code_prediction_high_boundary_fraction,code_prediction_low_boundary_fraction,code_target_high_boundary_fraction,code_target_low_boundary_fraction,code_valid_count,committed_logical_index,cuda_peak_gib,diagnostic_old_behavioral,diagnostic_old_behavioral_direction,diagnostic_old_behavioral_operator,diagnostic_old_behavioral_operator_actual,diagnostic_old_behavioral_scale,diagnostic_old_direction_contrastive_diagonal_minus_hardest_negative_mean,diagnostic_old_direction_contrastive_diagonal_similarity_mean,diagnostic_old_direction_contrastive_eligible_fraction,diagnostic_old_direction_contrastive_eligible_samples,diagnostic_old_direction_contrastive_group_count,diagnostic_old_direction_contrastive_group_size_max,diagnostic_old_direction_contrastive_group_size_median,diagnostic_old_direction_contrastive_group_size_min,diagnostic_old_direction_contrastive_loss,diagnostic_old_direction_contrastive_offdiagonal_similarity_mean,diagnostic_old_direction_contrastive_top1_accuracy,diagnostic_old_latent_anticollapse_loss,diagnostic_old_latent_cross_active_fraction,diagnostic_old_latent_cross_std_median,diagnostic_old_latent_cross_std_min,diagnostic_old_latent_cross_std_p10,diagnostic_old_latent_interaction_rms_ratio,diagnostic_old_latent_rms,diagnostic_old_latent_within_active_fraction,diagnostic_old_latent_within_std_median,diagnostic_old_latent_within_std_min,diagnostic_old_latent_within_std_p10,diagnostic_old_legacy_task_loss,diagnostic_old_structural,diagnostic_old_structural_direction,diagnostic_old_structural_reconstruction,diagnostic_old_structural_relational,diagnostic_old_structural_scale,elapsed_seconds,gptq_tokenizer_seconds,grad_norm_pre_clip,hard_decode_raw_nrmse,learning_rate,loss,scale_accuracy,scale_mean_absolute_bin_error,scale_mean_squared_bin_error,scale_off_by_one_accuracy,scale_ordinal_loss,scale_prediction_entropy,scale_prediction_high_boundary_fraction,scale_prediction_low_boundary_fraction,scale_target_high_boundary_fraction,scale_target_low_boundary_fraction,scale_valid_count,step,steps_per_second,teacher_binned_scale_calibration_operator_metric,teacher_binned_scale_heldout_operator_metric,teacher_binned_scale_operator_metric,teacher_binned_scale_raw_nrmse,teacher_continuous_scale_calibration_operator_metric,teacher_continuous_scale_heldout_operator_metric,teacher_continuous_scale_operator_metric,teacher_continuous_scale_raw_nrmse,teacher_scale_binning_relative_error_p50,teacher_scale_binning_relative_error_p99,teacher_scale_log2_max,teacher_scale_log2_min,contrastive_chance_top1,contrastive_top1_advantage,latent_interaction_rms_estimate,scale_loss_fraction,operator_over_teacher_floor,behavioral_direction_alignment,structural_direction_alignment,local_steps_per_second,complete
30000,100,29010,30000,0.1748431771993637,1.8828091621398926,5.918450832366943,0.48533979058265686,0.07770249992609024,0.7210339307785034,0.0004195184155832976,0.000141021198942326,0.007876537274569273,0.006321721011772752,1.0,944160.0,13.846033573150635,7.454447507858276,0.6656004786491394,0.0,0.02010560128837824,0.6788819432258606,0.2381245717406273,0.24482478201389313,0.65625,21.0,8.0,4.0,2.0,2.0,0.5091713964939117,0.0038951007882133126,0.7633053362369537,0.0,0.0,0.5375598967075348,0.4254146069288254,0.48360608518123627,0.549898624420166,2.584991693496704,0.0,0.5059715807437897,0.3144548535346985,0.34839969873428345,16.473017692565918,8.983132362365723,0.7696114778518677,0.0,0.0,0.8209202885627747,18182.254491564585,0.021882203873246908,0.024750931188464165,0.92076176404953,5e-05,0.07918233796954155,0.08058805391192436,4.7169623374938965,43.67311096191406,0.23854490369558334,0.0017047771834768355,0.3485240638256073,0.0,0.0,0.0,0.0,1.0,29505.0,1.6227051477290861,0.0010925805545412004,0.001357141009066254,0.0012444842723198235,0.16191697865724564,0.0010441162739880383,0.0013251227792352438,0.0012022661394439638,0.1616789847612381,0.00816126586869359,0.016143103130161762,-3.0965170860290527,-9.833590030670166,0.391304347826087,0.370370383615847,1.4200102829220143,0.021428658350574656,16.45141251596698,0.3343995213508606,0.23038852214813232,1.9122051109297753,True
31000,100,30010,31000,0.178577721118927,1.8537113070487976,5.787598371505737,0.49376586079597473,0.07612951844930649,0.7167746424674988,0.0006188070692587644,0.0002684409264475107,0.007903534453362226,0.0062428792007267475,1.0,976160.0,13.846033573150635,7.2946250438690186,0.638113260269165,0.0,0.01881333254277706,0.6610057055950165,0.26479893922805786,0.28190238773822784,0.65625,21.0,8.0,4.0,2.0,2.0,0.4857591688632965,0.00446562934666872,0.782608687877655,0.0,0.0,0.5287685096263885,0.41734679043293,0.47529706358909607,0.5444988310337067,2.6220635175704956,0.0,0.5109824240207672,0.31852129101753235,0.36529795825481415,15.707965850830078,8.524539470672607,0.7471679747104645,0.0,0.0,0.7821898758411407,18776.995468953624,0.021586063085123897,0.029026380740106106,0.9067605137825012,5e-05,0.07762398943305016,0.0818701721727848,4.621750354766846,42.994163513183594,0.24117647111415863,0.001680463261436671,0.34937451779842377,0.0,0.0,0.0,0.0,1.0,30505.0,1.625000987891075,0.0010761190787889063,0.0013408386148512363,0.001226348103955388,0.16084257513284683,0.0010378883453086019,0.0013058004551567137,0.001184802851639688,0.16053782403469086,0.008175918832421303,0.016138853505253792,-3.037968158721924,-9.840052604675293,0.38095238095238093,0.42481203746974916,1.4325095651890436,0.02178273393108293,15.994185545852892,0.36188673973083496,0.2528320252895355,1.8800221030385331,True
32000,100,31010,32000,0.1777464747428894,1.8470427989959717,5.786076784133911,0.49324822425842285,0.07580625638365746,0.7163701057434082,0.0006661619700025767,0.0002102000144077465,0.007899357937276363,0.006206173216924071,1.0,1008160.0,13.846033573150635,7.334342002868652,0.6398819386959076,0.0,0.01850422564893961,0.6698133647441864,0.26301059126853943,0.276156485080719,0.65625,21.0,8.0,4.0,2.0,2.0,0.4836702048778534,0.004885965725407004,0.800000011920929,0.0,0.0,0.5272559821605682,0.41605915129184723,0.4714852124452591,0.5429080426692963,2.6508328914642334,0.0,0.5162790715694427,0.31752006709575653,0.35986220836639404,15.853937149047852,8.472612380981445,0.729380875825882,0.0,0.0,0.7734805047512054,19367.479621117935,0.021820371272042394,0.029117681086063385,0.901189535856247,5e-05,0.07724742218852043,0.08112373948097229,4.660467147827148,44.74447250366211,0.24013552069664001,0.001748923968989402,0.3476146310567856,0.0,0.0,0.0,0.0,1.0,31505.0,1.6253136300489293,0.0010822119074873626,0.0013500836212188005,0.0012259192299097776,0.16127775609493256,0.0010404055938124657,0.0013129249564372003,0.0011853768955916166,0.160978265106678,0.008127297274768353,0.01614358928054571,-3.1016621589660645,-9.845706939697266,0.38675213675213677,0.40454547332994867,1.43984846860252,0.02250104210220113,15.490113882566497,0.3601180613040924,0.27061912417411804,1.8732526569117693,True
33000,100,32010,33000,0.17742108553647995,1.8596729636192322,5.79520058631897,0.490266814827919,0.07588675245642662,0.718512773513794,0.0004182351694907993,0.00012030295329168439,0.007880539167672396,0.006247126264497638,1.0,1040160.0,13.846033573150635,7.503293752670288,0.6570085287094116,0.0,0.019756789319217205,0.6828190386295319,0.24513615667819977,0.25925761461257935,0.625,20.0,8.0,4.0,2.0,2.0,0.4884895384311676,0.0037552480353042483,0.7894737124443054,0.0,0.0,0.52805295586586,0.3956255465745926,0.46740852296352386,0.5401117205619812,2.6680984497070312,0.0,0.5086086094379425,0.3189733177423477,0.35349754989147186,16.187707901000977,8.667750835418701,0.7649478912353516,0.0,0.0,0.7914955914020538,19980.816860425984,0.02162436000071466,0.02796592377126217,0.9120239913463593,5e-05,0.07751476392149925,0.08225574716925621,4.670222997665405,44.64825630187988,0.23473836481571198,0.0017363449442200363,0.3521694391965866,0.0,0.0,0.0,0.0,1.0,32505.0,1.6268103598394237,0.0010818156879395247,0.0013450899277813733,0.001227657834533602,0.16204551607370377,0.0010411746334284544,0.0013060594210401177,0.0011873819748871028,0.16175711899995804,0.008144591934978962,0.016135169193148613,-3.1526310443878174,-9.802812576293945,0.38095238095238093,0.4210526598127265,1.44333785837987,0.022247067294752107,16.4728157458971,0.3429914712905884,0.23505210876464844,1.9448408607711483,True
34000,100,33010,34000,0.1748952567577362,1.880492389202118,5.9134461879730225,0.4854293465614319,0.0775996558368206,0.7191916704177856,0.0002508358229533769,8.919395986595191e-05,0.007908842526376247,0.006180192576721311,1.0,1072160.0,13.846033573150635,7.864827871322632,0.6600518822669983,0.0,0.019656876102089882,0.7253792583942413,0.23025018721818924,0.2473503276705742,0.65625,21.0,8.0,4.0,2.0,2.0,0.5147716104984283,0.00534619833342731,0.782608687877655,0.0,0.0,0.5222372114658356,0.38433755934238434,0.4647303819656372,0.5316834449768066,2.6747355461120605,0.0,0.5047051012516022,0.31213605403900146,0.3479122221469879,16.992745399475098,8.955963134765625,0.773248553276062,0.0,0.0,0.8188676834106445,20531.724009806057,0.02167689148336649,0.024733527563512325,0.9131768643856049,5e-05,0.07906441017985344,0.08108428120613098,4.639534950256348,43.56536674499512,0.23584579676389694,0.0017078157979995012,0.35322795808315277,0.0,0.0,0.0,0.0,1.0,33505.0,1.6319153947848015,0.0010913581936620176,0.0013663002755492926,0.0012396399397403002,0.16186251491308212,0.0010516365873627365,0.0013251951895654202,0.001199182530399412,0.16159125417470932,0.008144697174429893,0.016136543825268745,-3.084856390953064,-9.894976615905762,0.38675213675213677,0.40019765460915246,1.4275585780653657,0.022440808041819284,16.374514545992255,0.3399481177330017,0.226751446723938,1.898856042595642,True
35000,100,34010,35000,0.1784115582704544,1.861891746520996,5.8180131912231445,0.4928193688392639,0.0764835998415947,0.7158413529396057,0.00047227567119989544,0.00023637408594368026,0.007942915428429842,0.006149096414446831,1.0,1104160.0,13.846033573150635,7.2628333568573,0.656044989824295,0.0,0.019389710389077663,0.6654943525791168,0.23464082926511765,0.2450767531991005,0.625,20.0,8.0,4.0,2.0,2.0,0.48215749859809875,0.0050309025682508945,0.7647058963775635,0.0,0.0,0.527532160282135,0.36156006157398224,0.45855948328971863,0.5408691167831421,2.691939949989319,0.0,0.5108145773410797,0.3160374015569687,0.3571111857891083,15.722339630126953,8.689878940582275,0.7570667266845703,0.0,0.0,0.7879655361175537,21100.82867150707,0.021889642579481006,0.030070657841861248,0.903666079044342,5e-05,0.07806440815329552,0.083519347012043,4.610361576080322,43.39336013793945,0.24654141068458557,0.0017182297888211906,0.3461867570877075,0.0,0.0,0.0,0.0,1.0,34505.0,1.635243833298893,0.0011400676448829472,0.0014294838765636086,0.0012950208620168269,0.16276998817920685,0.0010905640083365142,0.0013916894095018506,0.0012510087108239532,0.16244669258594513,0.00814695144072175,0.016135970130562782,-3.1037442684173584,-9.930283546447754,0.410427807486631,0.3469899799114087,1.455672574836079,0.02213669447117663,15.744147092921263,0.34395501017570496,0.2429332733154297,1.8804272592923144,True
36000,100,35010,36000,0.17905325442552567,1.8609929084777832,5.823676109313965,0.49312470853328705,0.07653363421559334,0.7159669101238251,0.00047240038111340255,0.0002193505279137753,0.00797426700592041,0.006124185863882303,1.0,1136160.0,13.846033573150635,7.440302610397339,0.6582765877246857,0.0,0.019297752529382706,0.6837877929210663,0.24345353990793228,0.2527092546224594,0.625,20.0,8.0,4.0,2.0,2.0,0.4882384240627289,0.0042181003373116255,0.7647058963775635,0.0,0.0,0.5248490869998932,0.3602534681558609,0.46216948330402374,0.5380240976810455,2.7130043506622314,0.0,0.5137315690517426,0.31312480568885803,0.3580533415079117,15.913190841674805,8.54090404510498,0.7603862583637238,0.0,0.0,0.7693956792354584,21648.014445935376,0.021815945161506534,0.03255150467157364,0.9028884768486023,5e-05,0.07810494676232338,0.0825892835855484,4.671755313873291,43.15885543823242,0.2444661483168602,0.0016872856067493558,0.34654049575328827,0.0,0.0,0.0,0.0,1.0,35505.0,1.6401042220792266,0.001137663668487221,0.0014332699938677251,0.0012980786268599331,0.16310720145702362,0.0010937360930256546,0.0013969207648187876,0.0012549314415082335,0.16279873996973038,0.008156273048371077,0.01614027377218008,-3.143840789794922,-9.969486236572266,0.4,0.3684210510630357,1.4583112536215737,0.021862886129275776,15.619482294989666,0.34172341227531433,0.23961374163627625,1.893785144495589,True
37000,100,36010,37000,0.1770176813006401,1.8631550669670105,5.843424320220947,0.4904383271932602,0.07664616033434868,0.717827558517456,0.0003505462809698656,0.00016944425442488864,0.007928292267024517,0.006160075077787042,1.0,1168160.0,13.846033573150635,7.872501373291016,0.6656434834003448,0.0,0.020393159240484238,0.7115649878978729,0.21708690375089645,0.22405660152435303,0.625,20.0,8.0,4.0,2.0,2.0,0.5027257204055786,0.00467123300768435,0.782608687877655,0.0,0.0,0.5220956802368164,0.3700023740530014,0.45782822370529175,0.5333341658115387,2.741701126098633,0.0,0.5094855427742004,0.3143497258424759,0.3533758372068405,16.41434669494629,8.628496646881104,0.7750139534473419,0.0,0.0,0.779966413974762,22198.104208508972,0.022196112433448434,0.03039512224495411,0.9076827466487885,5e-05,0.07811781391501427,0.08155293390154839,4.682998180389404,43.07290267944336,0.2392113134264946,0.001668723940383643,0.34617534279823303,0.0,0.0,0.0,0.0,1.0,36505.0,1.6445097997446534,0.0011314335279166698,0.0014286516234278679,0.001287440420128405,0.16204442828893661,0.0010860413312911987,0.0013922691578045487,0.0012490550288930535,0.1617712378501892,0.008128088898956776,0.01614503748714924,-3.1748247146606445,-9.917047023773193,0.410427807486631,0.3684210808653581,1.4577246762233358,0.021860446845446618,16.33973574941413,0.33435651659965515,0.22498604655265808,1.8573767663779892,True
38000,100,37010,38000,0.1765458807349205,1.8672165274620056,5.844313621520996,0.48848341405391693,0.07642636820673943,0.7190150320529938,0.00033720866485964507,0.00013362499157665297,0.007956065237522125,0.006201433017849922,1.0,1200160.0,13.846033573150635,7.796303033828735,0.6548174619674683,0.0,0.0204945495352149,0.7109460830688477,0.23775862157344818,0.24677474796772003,0.625,20.0,8.0,4.0,2.0,2.0,0.5000320971012115,0.0048966240137815475,0.7687166035175323,0.0,0.0,0.5180371701717377,0.3641945719718933,0.4545822739601135,0.5281313359737396,2.7564185857772827,0.0,0.49865657091140747,0.3160158693790436,0.3462602347135544,16.700312614440918,8.816132068634033,0.7705203294754028,0.0,0.0,0.7989216446876526,22755.11546804593,0.02181792096234858,0.027714313007891178,0.9130100011825562,5e-05,0.07816827297210693,0.0799851194024086,4.680385112762451,43.02664756774902,0.23506589978933334,0.0016424471396021545,0.34866468608379364,0.0,0.0,0.0,0.0,1.0,37505.0,1.6482320318332295,0.0011375656467862427,0.0014365334063768387,0.001299582771025598,0.16297107934951782,0.0010930023854598403,0.001391662168316543,0.0012558468733914196,0.1627068668603897,0.008157885633409023,0.016134553588926792,-3.1941258907318115,-9.91714859008789,0.4090909090909091,0.37171054043267904,1.449787860243184,0.021605332411785763,16.300019890362748,0.34518253803253174,0.22947967052459717,1.892200716037325,True
39000,100,38010,39000,0.17731745541095734,1.8698484301567078,5.888588190078735,0.4905751943588257,0.0770646259188652,0.7187172174453735,0.00043465640919748694,0.00012602647620951757,0.007811777992174029,0.006368420319631696,1.0,1232160.0,13.846033573150635,7.904218435287476,0.6658506989479065,0.0,0.019409332424402237,0.7245864272117615,0.23160377889871597,0.24101459980010986,0.625,20.0,8.0,4.0,2.0,2.0,0.4929328113794327,0.004392363829538226,0.7633053362369537,0.0,0.0,0.5118908286094666,0.36791904270648956,0.44648614525794983,0.5315535068511963,2.74603009223938,0.0,0.4930723011493683,0.30416128039360046,0.33043015003204346,16.90125560760498,9.190973281860352,0.7718023061752319,0.0,0.0,0.8377649188041687,23315.525962450076,0.02172677544876933,0.028840329498052597,0.9090529084205627,5e-05,0.07856146991252899,0.08096498623490334,4.676408529281616,43.839969635009766,0.24322574585676193,0.0016977956402115524,0.3429509997367859,0.0,0.0,0.0,0.0,1.0,38505.0,1.6514746421905817,0.0011553219519555569,0.0014082631096243858,0.0012936292914673686,0.1631769835948944,0.001114055747166276,0.0013740618014708161,0.0012567107332870364,0.16289374232292175,0.008186634164303541,0.016145160421729088,-3.0799996852874756,-9.872979640960693,0.3888888888888889,0.3809523937248048,1.448212924413319,0.02176743408791773,16.03383946188222,0.3341493010520935,0.22819769382476807,1.8790695260091663,True
40000,100,39010,40000,0.17857233434915543,1.8648515939712524,5.8423011302948,0.4918207377195358,0.07673066854476929,0.717981219291687,0.0005155004910193384,0.0002098364057019353,0.007872586138546467,0.0063947218004614115,1.0,1264160.0,13.846033573150635,7.553788661956787,0.6531486809253693,0.0,0.01924677938222885,0.6904852986335754,0.22641093283891678,0.23946236819028854,0.625,20.0,8.0,4.0,2.0,2.0,0.48741787672042847,0.005114334635436535,0.7687166035175323,0.0,0.0,0.517835944890976,0.36407116055488586,0.43493032455444336,0.5299637317657471,2.777553677558899,0.0,0.49396704137325287,0.3102482706308365,0.3391250818967819,16.470657348632812,8.769001960754395,0.7578473091125488,0.0,0.0,0.8015015423297882,23861.525495175505,0.021399429766461253,0.03226879797875881,0.90159872174263,5e-05,0.07846620306372643,0.08382353186607361,4.602973937988281,42.624576568603516,0.24551323801279068,0.0016481582424603403,0.34425099194049835,0.0,0.0,0.0,0.0,1.0,39505.0,1.6555940620661187,0.0011604820610955358,0.0014036496286280453,0.0012913166428916156,0.1630772352218628,0.0011195637634955347,0.0013706021709367633,0.0012522125616669655,0.16282077878713608,0.008157368749380112,0.01613863091915846,-3.0280299186706543,-9.800014019012451,0.3888888888888889,0.3801313740964398,1.4658875356178669,0.02150844943992649,16.083914275014806,0.34685131907463074,0.24215269088745117,1.8946359669853021,True
41000,100,40010,41000,0.17692497372627258,1.8734195828437805,5.874669551849365,0.48830997943878174,0.07696882635354996,0.7189358174800873,0.00047983705007936805,0.00011740929039660841,0.007900436874479055,0.006382549647241831,1.0,1296160.0,13.846033573150635,7.671891927719116,0.656021237373352,0.0,0.019445396028459072,0.705178827047348,0.23686371743679047,0.25217950344085693,0.625,20.0,8.0,4.0,2.0,2.0,0.46183446049690247,0.004480249714106321,0.7801932394504547,0.0,0.0,0.5118640959262848,0.34624095261096954,0.4301481693983078,0.5260433852672577,2.8003437519073486,0.0,0.4915286898612976,0.3086153417825699,0.33234603703022003,16.095717430114746,8.910093307495117,0.7665802836418152,0.0,0.0,0.8126184642314911,24427.45710109314,0.021556289168074727,0.03069271147251129,0.9094990491867065,5e-05,0.07858031988143921,0.0823759213089943,4.648173093795776,43.467926025390625,0.2437191680073738,0.001690685749053955,0.35052676498889923,0.0,0.0,0.0,0.0,1.0,40505.0,1.6581735129706203,0.0011608980130404234,0.0014069636818021536,0.0012951151584275067,0.16231590509414673,0.001124001806601882,0.0013734259409829974,0.0012616823078133166,0.16204959899187088,0.008177548181265593,0.01613121386617422,-3.0653921365737915,-9.904513835906982,0.39009661835748793,0.4,1.4666076905311343,0.021851410019568515,16.5446178146949,0.34397876262664795,0.23341971635818481,1.832975069846107,True
42000,100,41010,42000,0.176024928689003,1.8748639225959778,5.8890252113342285,0.4888763725757599,0.07724270969629288,0.7195759415626526,0.00040339422412216663,8.673072079545818e-05,0.007892252877354622,0.006382402731105685,1.0,1328160.0,13.846033573150635,7.799738168716431,0.6516283750534058,0.0,0.019925083965063095,0.7154228091239929,0.2216077819466591,0.23312211781740189,0.625,20.0,8.0,4.0,2.0,2.0,0.4781258553266525,0.004586877999827266,0.7860412001609802,0.0,0.0,0.5101179778575897,0.3443106710910797,0.4245421290397644,0.5194317698478699,2.8200026750564575,0.0,0.47792743146419525,0.3066405951976776,0.33206529915332794,17.057194709777832,9.128873825073242,0.7714308798313141,0.0,0.0,0.8309172093868256,24992.490845035994,0.0216418644413352,0.027346057817339897,0.9069201648235321,5e-05,0.07877179980278015,0.08207237347960472,4.67686653137207,45.43743133544922,0.24126233905553818,0.0017599400016479194,0.3521835058927536,0.0,0.0,0.0,0.0,1.0,41505.0,1.660670746234434,0.0011637848219834268,0.0014113126089796424,0.0012961289612576365,0.16218658536672592,0.001118699205107987,0.001368594414088875,0.0012528399238362908,0.16190960258245468,0.00816085934638977,0.016139166429638863,-3.0427584648132324,-9.836718082427979,0.3888888888888889,0.3913043452345807,1.4693456640306053,0.022669625096607735,16.57912428284186,0.34837162494659424,0.2285691201686859,1.880700016351343,True
43000,100,42010,43000,0.17702245712280273,1.8642181158065796,5.822831630706787,0.49130117893218994,0.07646903395652771,0.7194291949272156,0.00023311634868150577,7.498050763388164e-05,0.00801087450236082,0.006259202258661389,1.0,1360160.0,13.846033573150635,8.236395835876465,0.6629355251789093,0.0,0.020967666991055012,0.7583425939083099,0.23092401027679443,0.23889025300741196,0.625,20.0,8.0,4.0,2.0,2.0,0.4810752272605896,0.004527689889073372,0.7916666865348816,0.0,0.0,0.5096518397331238,0.3462866395711899,0.4263402372598648,0.510381668806076,2.8450307846069336,0.0,0.46777065098285675,0.3178902864456177,0.34665051102638245,17.162967681884766,8.9254469871521,0.775011271238327,0.0,0.0,0.8136135041713715,25551.555877577048,0.021230531856417656,0.02926679328083992,0.9096096158027649,5e-05,0.07820725440979004,0.08131510764360428,4.696143627166748,43.576148986816406,0.23642141371965408,0.001663787115830928,0.35156071186065674,0.0,0.0,0.0,0.0,1.0,42505.0,1.6634994814214783,0.0010977034689858556,0.00138168124249205,0.0012394182849675417,0.16393359005451202,0.0010539742070250213,0.0013524965615943074,0.0012070161756128073,0.16359804570674896,0.00813288800418377,0.016138124279677868,-2.9784977436065674,-9.666133403778076,0.4,0.40000001192092893,1.4408829452474663,0.021250568889766945,16.46966598147483,0.3370644748210907,0.22498872876167297,1.8794293232332997,True
44000,100,43010,44000,0.17871223390102386,1.8453357219696045,5.73197865486145,0.4959470331668854,0.07537984102964401,0.714798241853714,0.0004532054590526968,0.0001561063327244483,0.008053158409893513,0.00613911566324532,1.0,1392160.0,13.846033573150635,8.122995853424072,0.6620043814182281,0.0,0.019902799278497696,0.7458446621894836,0.2284366860985756,0.2411968931555748,0.640625,20.5,8.0,4.0,2.0,2.0,0.4982195645570755,0.004220420960336924,0.7669683396816254,0.0,0.0,0.5086435675621033,0.32510069012641907,0.42113739252090454,0.5081906318664551,2.868470549583435,0.0,0.4688389003276825,0.3163055032491684,0.3510195463895798,16.881895065307617,8.846939086914062,0.765472948551178,0.0,0.0,0.8100585341453552,26128.10656170314,0.021300176857039332,0.032850923016667366,0.9022137820720673,5e-05,0.07703426852822304,0.0833333358168602,4.606374025344849,42.29043388366699,0.2444802075624466,0.0016785733168944716,0.3496968299150467,0.0,0.0,0.0,0.0,1.0,43505.0,1.6648396493356068,0.0010769188520498574,0.0013703425647690892,0.0012266015983186662,0.16468407958745956,0.0010332359815947711,0.0013453607680276036,0.0011995703098364174,0.16441718488931656,0.008156742434948683,0.016136839985847473,-3.1526310443878174,-9.337725162506104,0.4,0.37171054043267904,1.4400052401338037,0.021674399893007564,16.009215303996655,0.33799561858177185,0.23452705144882202,1.8606211475998042,True
45000,100,44010,45000,0.17682462185621262,1.8549115657806396,5.776422739028931,0.4903312772512436,0.07580706477165222,0.7173410058021545,0.0003318257804494351,0.00010272140934830531,0.008036601822823286,0.006130965892225504,1.0,1424160.0,13.846033573150635,8.237778663635254,0.6653487682342529,0.0,0.02048706915229559,0.756708562374115,0.2246137335896492,0.23509079962968826,0.65625,21.0,8.0,4.0,2.0,2.0,0.5004471838474274,0.004759660456329584,0.75,0.0,0.0,0.5031104981899261,0.3105767071247101,0.40497708320617676,0.5019827485084534,2.889971613883972,0.0,0.4673045724630356,0.31522561609745026,0.34667256474494934,17.254892349243164,8.883577346801758,0.7690861523151398,0.0,0.0,0.8133225739002228,26798.383925135946,0.022049248218536377,0.03279326483607292,0.9114364981651306,5e-05,0.0776178389787674,0.08329169824719429,4.584472894668579,42.45001029968262,0.24363325536251068,0.0016434231074526906,0.34883299469947815,0.0,0.0,0.0,0.0,1.0,44505.0,1.660800783045306,0.0010834758286364377,0.0013775697443634272,0.0012217452749609947,0.16535896807909012,0.001040413393639028,0.0013490407727658749,0.001194111944641918,0.1650565043091774,0.008182828314602375,0.01613947469741106,-3.169751763343811,-9.443211078643799,0.391304347826087,0.375,1.4374810101947446,0.021346431054293513,16.163658928879666,0.33465123176574707,0.23091384768486023,1.8037391699953536,True
46000,100,45010,46000,0.17528101801872253,1.8722742199897766,5.829658269882202,0.48660510778427124,0.07623440772294998,0.718837559223175,0.00028619020304176956,7.681836359552108e-05,0.008042140863835812,0.006221854360774159,1.0,1456160.0,13.846033573150635,8.17473030090332,0.6540166437625885,0.0,0.02077285572886467,0.7557366788387299,0.2244415059685707,0.23858506977558136,0.640625,20.5,8.0,4.0,2.0,2.0,0.4771672785282135,0.0043833747040480375,0.782608687877655,0.0,0.0,0.5025502443313599,0.30471496284008026,0.39973707497119904,0.5011409819126129,2.911558747291565,0.0,0.4637201726436615,0.3158200830221176,0.345543771982193,17.191495895385742,8.938031673431396,0.7617537677288055,0.0,0.0,0.8183016777038574,27445.884581866674,0.021809854544699192,0.031386274844408035,0.9091202616691589,5e-05,0.0778062455356121,0.08154543116688728,4.551871061325073,40.274274826049805,0.24563953280448914,0.0015688345883972943,0.3516782522201538,0.0,0.0,0.0,0.0,1.0,45505.0,1.6581427708457728,0.0010906277457252145,0.0013676660601049662,0.0012264787219464779,0.16310589760541916,0.0010481371427886188,0.0013416442088782787,0.0011920847464352846,0.16282112896442413,0.008205658756196499,0.016147037036716938,-3.083786129951477,-9.476437091827393,0.4,0.3809523937248048,1.4349161872942133,0.020561872445118014,16.285202895124524,0.3459833562374115,0.23824623227119446,1.8876748142983777,True
47000,100,46010,47000,0.17636125534772873,1.869000494480133,5.855571985244751,0.4885444939136505,0.07692001014947891,0.7193510830402374,0.00030801037792116404,7.271279173437506e-05,0.007927362341433764,0.00631690607406199,1.0,1488160.0,13.846033573150635,8.430490493774414,0.6627932786941528,0.0,0.020519733428955078,0.7762995660305023,0.23767045885324478,0.2555694580078125,0.625,20.0,8.0,4.0,2.0,2.0,0.47255443036556244,0.004657122539356351,0.7777777910232544,0.0,0.0,0.48979125916957855,0.2962673008441925,0.39407122135162354,0.49055470526218414,2.9271363019943237,0.0,0.45911264419555664,0.30761919915676117,0.3343193233013153,17.77263069152832,9.144962310791016,0.7633932530879974,0.0,0.0,0.8374700546264648,28090.734476751415,0.021733062341809273,0.030153782106935978,0.9112987816333771,5e-05,0.07865950092673302,0.08122501894831657,4.583624839782715,41.436758041381836,0.2366916760802269,0.0016184528940357268,0.3503040671348572,0.0,0.0,0.0,0.0,1.0,46505.0,1.6561625473365214,0.0011760921915993094,0.0014997085090726614,0.0013479020562954247,0.1638704463839531,0.0011311382404528558,0.0014703960623592138,0.0013117751805111766,0.1635821834206581,0.008144668769091368,0.016145086847245693,-3.1607595682144165,-9.5101318359375,0.3888888888888889,0.3999999761581421,1.4413153420601361,0.02102344300501882,16.374108475095916,0.33720672130584717,0.23660674691200256,1.8826127910514603,True
